main_category,subcategory,product_id,title,product_url,price,old_price,reviews_count,rating,image_url,price_clean,old_price_clean,rating_clean,reviews_clean,price_category,has_discount,discount_percentage,discount_category
"Computers,Videos & Games",Drives and Storage,2037679.0,Netac P500 Class10 U3 TF Memory Card High Speed FAT32 Format 512GB 256GB 128GB 64GB Micro SD Card Flash Card Smart Card for Driving Recorder Phone Camera,https://www.banggood.com/Netac-P500-Class10-U3-TF-Memory-Card-High-Speed-FAT32-Format-512GB-256GB-128GB-64GB-Micro-SD-Card-Flash-Card-Smart-Card-for-Driving-Recorder-Phone-Camera-p-2037679.html?cur_warehouse=CN&ID=514256&rmmds=CategoryComputersPop&trace_id=9b521763848946345,US$5.99,US$15.99,0,,https://imgaz1.staticbg.com/thumb/gallery/oaupload/banggood/images/85/32/4a8a4ca1-4a55-4258-9f12-81afdf2c5855.jpg.webp,5.99,15.99,0.0,0,Budget (<$10),True,62.54,Huge Discount (61%+)
"Computers,Videos & Games",Drives and Storage,2037680.0,YAZA CLASS10 High Speed TF Memory Card 256GB/128GB/64GB Micro SD Card Flash Card Smart Card for Driving Recorder Phone Camera,https://www.banggood.com/YAZA-CLASS10-High-Speed-TF-Memory-Card-256GB-or-128GB-or-64GB-Micro-SD-Card-Flash-Card-Smart-Card-for-Driving-Recorder-Phone-Camera-p-2037680.html?cur_warehouse=CN&ID=514256&rmmds=CategoryComputersPop&trace_id=9b521763848946345,US$5.99,US$15.99,0,,https://imgaz2.staticbg.com/thumb/gallery/oaupload/banggood/images/C8/C0/217baaf3-ee4c-4839-a002-81b2b09556c6.jpg.webp,5.99,15.99,0.0,0,Budget (<$10),True,62.54,Huge Discount (61%+)
"Computers,Videos & Games",Drives and Storage,2040042.0,MAIWO 4 Bay 3.5-Inch Hard Drive Enclosure USB 3.1 Gen1 to SATA 4K HD RAID 0/1/5 External Hard Drive Disk Dock up to 64TB,https://www.banggood.com/MAIWO-4-Bay-3_5-Inch-Hard-Drive-Enclosure-USB-3_1-Gen1-to-SATA-4K-HD-RAID-0-or-1-or-5-External-Hard-Drive-Disk-Dock-up-to-64TB-p-2040042.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryComputersPop&trace_id=9b521763848946345,US$93.99,US$139.99,3,5.0,https://imgaz3.staticbg.com/thumb/gallery/oaupload/banggood/images/23/A9/c2634912-a0eb-4327-8a64-a57c7f676c85.jpg.webp,93.99,139.99,5.0,3,Premium ($50-100),True,32.86,Medium Discount (21-40%)
"Computers,Videos & Games",Drives and Storage,2040044.0,Maiwo M6 CFexpress Type-B Memory Card 3751MB/s Read 2943MB/s Write 2TB/1TB/512GB/256GB Capacity PCIe NVMe 4.0 for Nikon Z9 CanonR5 8K Video RAW Recording High Speed Photography,https://www.banggood.com/Maiwo-M6-CFexpress-Type-B-Memory-Card-3751MB-or-s-Read-2943MB-or-s-Write-2TB-or-1TB-or-512GB-or-256GB-Capacity-PCIe-NVMe-4_0-for-Nikon-Z9-CanonR5-8K-Video-RAW-Recording-High-Speed-Photography-p-2040044.html?cur_warehouse=CN&ID=520000&rmmds=CategoryComputersPop&trace_id=9b521763848946345,US$57.99,US$85.99,0,,https://imgaz.staticbg.com/thumb/gallery/oaupload/banggood/images/85/08/2028540d-9777-46b0-adb6-1408bcfb617d.jpg.webp,57.99,85.99,0.0,0,Premium ($50-100),True,32.56,Medium Discount (21-40%)
"Computers,Videos & Games",Drives and Storage,2040709.0,Netac A2 V30 High Speed TF Memory Card 512G/256G/128G/64G 100MB/s Micro SD Card Flash Card Smart Card for Phone Camera Driving Recorder,https://www.banggood.com/Netac-A2-V30-High-Speed-TF-Memory-Card-512G-or-256G-or-128G-or-64G-100MB-or-s-Micro-SD-Card-Flash-Card-Smart-Card-for-Phone-Camera-Driving-Recorder-p-2040709.html?cur_warehouse=CN&ID=514256&rmmds=CategoryComputersPop&trace_id=9b521763848946345,US$7.19,US$18.99,0,,https://imgaz1.staticbg.com/thumb/gallery/oaupload/banggood/images/BA/C4/a83265b5-9e73-4ba2-b717-abe805530a59.jpg.webp,7.19,18.99,0.0,0,Budget (<$10),True,62.14,Huge Discount (61%+)
"Computers,Videos & Games",Drives and Storage,2040730.0,WAVLINK USB4 40Gbps SSD Enclosure for M.2 PCIe NVMe PCIe SSD Thunderbolt4/3 Compatible 3800MB/s High Speed Data Transfer Aluminum Heat Sink SSD Case,https://www.banggood.com/WAVLINK-USB4-40Gbps-SSD-Enclosure-for-M_2-PCIe-NVMe-PCIe-SSD-Thunderbolt4-or-3-Compatible-3800MB-or-s-High-Speed-Data-Transfer-Aluminum-Heat-Sink-SSD-Case-p-2040730.html?cur_warehouse=CN&ID=6287853&rmmds=CategoryComputersPop&trace_id=9b521763848946345,US$71.99,US$105.99,0,,https://imgaz1.staticbg.com/thumb/gallery/oaupload/banggood/images/89/99/8ea2117e-7d91-40c5-b3b7-a4c6fc865c09.jpg.webp,71.99,105.99,0.0,0,Premium ($50-100),True,32.08,Medium Discount (21-40%)
"Computers,Videos & Games",Drives and Storage,2040788.0,Lenovo Thinkplus TF Memory Card 256GB/128GB/64GB A2 U3 V30 Class10 High Speed Smart Card for Mobile Phone Tablet Camera,https://www.banggood.com/Lenovo-Thinkplus-TF-Memory-Card-256GB-or-128GB-or-64GB-A2-U3-V30-Class10-High-Speed-Smart-Card-for-Mobile-Phone-Tablet-Camera-p-2040788.html?cur_warehouse=CN&ID=514256&rmmds=CategoryComputersPop&trace_id=9b521763848946345,US$4.00,US$15.99,0,,https://imgaz1.staticbg.com/thumb/gallery/oaupload/banggood/images/EE/46/f10adbe0-b58e-4749-86b0-ffef5965655b.jpg.webp,4.0,15.99,0.0,0,Budget (<$10),True,74.98,Huge Discount (61%+)
"Computers,Videos & Games",Drives and Storage,2040790.0,Lenovo Thinkplus TF Memory Card 256GB/128GB/64GB Class10 A2 U3 V30 High Speed Smart Card for Phone Tablet Camera Surveillance Cameras,https://www.banggood.com/Lenovo-Thinkplus-TF-Memory-Card-256GB-or-128GB-or-64GB-Class10-A2-U3-V30-High-Speed-Smart-Card-for-Phone-Tablet-Camera-Surveillance-Cameras-p-2040790.html?cur_warehouse=CN&ID=514256&rmmds=CategoryComputersPop&trace_id=9b521763848946345,US$4.00,US$15.99,0,,https://imgaz3.staticbg.com/thumb/gallery/oaupload/banggood/images/B0/52/5e2fdac2-c682-46e0-ac01-5e58d002d019.jpg.webp,4.0,15.99,0.0,0,Budget (<$10),True,74.98,Huge Discount (61%+)
"Computers,Videos & Games",Drives and Storage,2040793.0,Lenovo Thinkplus 110MB/s High Speed TF Memory Card 256GB/128GB/64GB C10 U3 Smart Card Video Card Memory Card for Mobile Phone Tablet Camera,https://www.banggood.com/Lenovo-Thinkplus-110MB-or-s-High-Speed-TF-Memory-Card-256GB-or-128GB-or-64GB-C10-U3-Smart-Card-Video-Card-Memory-Card-for-Mobile-Phone-Tablet-Camera-p-2040793.html?cur_warehouse=CN&ID=514256&rmmds=CategoryComputersPop&trace_id=9b521763848946345,US$4.00,US$15.99,0,,https://imgaz2.staticbg.com/thumb/gallery/oaupload/banggood/images/BC/EF/ce9447ac-a96b-4c85-a0c9-cd603b168bbb.jpg.webp,4.0,15.99,0.0,0,Budget (<$10),True,74.98,Huge Discount (61%+)
"Computers,Videos & Games",Drives and Storage,2040795.0,Lenovo Thinkplus Class10 A2 U3 High Speed TF Memory Card 256GB/128GB/64GB Video Card Memory Card for Mobile Phone Tablet Camera,https://www.banggood.com/Lenovo-Thinkplus-Class10-A2-U3-High-Speed-TF-Memory-Card-256GB-or-128GB-or-64GB-Video-Card-Memory-Card-for-Mobile-Phone-Tablet-Camera-p-2040795.html?cur_warehouse=CN&ID=514256&rmmds=CategoryComputersPop&trace_id=9b521763848946345,US$4.00,US$15.99,0,,https://imgaz2.staticbg.com/thumb/gallery/oaupload/banggood/images/AC/3F/1e819182-9755-4206-8186-e6afdb707560.jpg.webp,4.0,15.99,0.0,0,Budget (<$10),True,74.98,Huge Discount (61%+)
"Computers,Videos & Games",Drives and Storage,2037097.0,Colorful CN600 M.2 NVMe 2280 SSD PCIe 3.0 256G 512G 1800MBs Internal Solid State Drive Gaming SSD,https://www.banggood.com/Colorful-CN600-M_2-NVMe-2280-SSD-PCIe-3_0-256G-512G-1800MBs-Internal-Solid-State-Drive-Gaming-SSD-p-2037097.html?cur_warehouse=CN&ID=520000&rmmds=CategoryComputersPop&trace_id=9b521763848946345,US$30.99,US$45.99,0,,https://imgaz1.staticbg.com/thumb/gallery/oaupload/banggood/images/4A/74/58595cf5-fc90-445d-a1df-9240acd62858.jpg.webp,30.99,45.99,0.0,0,Standard ($25-50),True,32.62,Medium Discount (21-40%)
"Computers,Videos & Games",Drives and Storage,2037116.0,Lenovo LC400 U3 V30 TF Memory Card High Speed 512GB 256GB 128GB Micro SD Card Memory Card for Driving Recorder Phone Camera,https://www.banggood.com/Lenovo-LC400-U3-V30-TF-Memory-Card-High-Speed-512GB-256GB-128GB-Micro-SD-Card-Memory-Card-for-Driving-Recorder-Phone-Camera-p-2037116.html?cur_warehouse=CN&ID=515335&rmmds=CategoryComputersPop&trace_id=9b521763848946345,US$10.99,US$18.99,5,5.0,https://imgaz2.staticbg.com/thumb/gallery/oaupload/banggood/images/83/6E/d3ef37db-8c70-41d1-96ab-3d42cc57b612.jpg.webp,10.99,18.99,5.0,5,Economy ($10-25),True,42.13,Large Discount (41-60%)
"Computers,Videos & Games",Drives and Storage,2037117.0,Lenovo LD300 USB3.2 Flash Drive 256GB 128GB 64GB Portable Metal Pendrive U Disk for PC Laptop Computer Plug and Play,https://www.banggood.com/Lenovo-LD300-USB3_2-Flash-Drive-256GB-128GB-64GB-Portable-Metal-Pendrive-U-Disk-for-PC-Laptop-Computer-Plug-and-Play-p-2037117.html?cur_warehouse=CN&ID=514256&rmmds=CategoryComputersPop&trace_id=9b521763848946345,US$6.99,US$15.99,7,5.0,https://imgaz1.staticbg.com/thumb/gallery/oaupload/banggood/images/88/46/fcd89728-d4db-4d88-8e76-d1521cf90dfe.jpg.webp,6.99,15.99,5.0,7,Budget (<$10),True,56.29,Large Discount (41-60%)
"Computers,Videos & Games",Drives and Storage,2037235.0,UGREEN 20Gbps NVMe SSD Case SSD Enclosure M.2 to USB3.2 Gen2x2 SSD Adapter for M.2 NVME PCIE Built-in Cooling Vest Aluminum Case,https://www.banggood.com/UGREEN-20Gbps-NVMe-SSD-Case-SSD-Enclosure-M_2-to-USB3_2-Gen2x2-SSD-Adapter-for-M_2-NVME-PCIE-Built-in-Cooling-Vest-Aluminum-Case-p-2037235.html?cur_warehouse=CN&ID=6287836&rmmds=CategoryComputersPop&trace_id=9b521763848946345,US$39.99,US$59.99,0,,https://imgaz1.staticbg.com/thumb/gallery/oaupload/banggood/images/F3/6C/8954b21f-01ca-4ea2-a8b3-9b4697eb4b17.jpg.webp,39.99,59.99,0.0,0,Standard ($25-50),True,33.34,Medium Discount (21-40%)
"Computers,Videos & Games",Drives and Storage,Unknown,Unknown,Unknown,,,0,,Unknown,16.99,0.0,0.0,0,Economy ($10-25),False,0.0,No Discount
"Computers,Videos & Games",Computer Components,2023642.0,PELADN RTX3060 Armour 12GB Graphics Card GDDR6 Memory 192-Bit HD/DP*3 8 Pin Gaming Video Card with Dual Cooling Fan for Desktop Computer,https://www.banggood.com/PELADN-RTX3060-Armour-12GB-Graphics-Card-GDDR6-Memory-192-Bit-HD-or-DP+3-8-Pin-Gaming-Video-Card-with-Dual-Cooling-Fan-for-Desktop-Computer-p-2023642.html?cur_warehouse=CN&ID=6287845&rmmds=CategoryComputersPop&trace_id=9b521763848964745,US$364.99,US$475.99,0,,https://imgaz.staticbg.com/thumb/gallery/oaupload/banggood/images/AC/84/0a29c08e-2739-4da3-9d68-d1f449eaea5d.jpg.webp,364.99,475.99,0.0,0,Expensive ($100+),True,23.32,Medium Discount (21-40%)
"Computers,Videos & Games",Computer Components,2030751.0,AOOSTAR AG02 EGPU Dock with OCulink and USB4 Port Built-in 800W Power Supply PCIE4.0×4 Interface Notebook Laptop To External Video Graphics Card,https://www.banggood.com/AOOSTAR-AG02-EGPU-Dock-with-OCulink-and-USB4-Port-Built-in-800W-Power-Supply-PCIE4_04-Interface-Notebook-Laptop-To-External-Video-Graphics-Card-p-2030751.html?cur_warehouse=CN&ID=6333427&rmmds=CategoryComputersPop&trace_id=9b521763848964745,US$217.99,US$299.99,11,4.91,https://imgaz2.staticbg.com/thumb/gallery/oaupload/banggood/images/F4/B6/dc651445-d4af-432b-a4c0-37ef972f9d35.jpg.webp,217.99,299.99,4.91,11,Expensive ($100+),True,27.33,Medium Discount (21-40%)
"Computers,Videos & Games",Computer Components,2030752.0,AOOSTAR AG01 EGPU Dock with OCulink Port PCIE4.0×4 Notebook Laptop To External Video Graphics Card Built-in 800W Power Supply,https://www.banggood.com/AOOSTAR-AG01-EGPU-Dock-with-OCulink-Port-PCIE4_04-Notebook-Laptop-To-External-Video-Graphics-Card-Built-in-800W-Power-Supply-p-2030752.html?cur_warehouse=CN&ID=6333427&rmmds=CategoryComputersPop&trace_id=9b521763848964745,US$161.99,US$259.99,2,4.5,https://imgaz3.staticbg.com/thumb/gallery/oaupload/banggood/images/F9/53/741c77fa-eec8-48a0-a1f4-1de4ee6f7ae0.jpg.webp,161.99,259.99,4.5,2,Expensive ($100+),True,37.69,Medium Discount (21-40%)
"Computers,Videos & Games",Computer Components,1984104.0,External Optical Drive USB 3.0 Type-C Transparent CD/DVD/VCD Burner Player Reader RW Drive for Mac Win System PC,https://www.banggood.com/External-Optical-Drive-USB-3_0-Type-C-Transparent-CD-or-DVD-or-VCD-Burner-Player-Reader-RW-Drive-for-Mac-Win-System-PC-p-1984104.html?cur_warehouse=CN&rmmds=CategoryComputersPop&trace_id=9b521763848964745,US$12.99,US$19.99,49,4.67,https://imgaz.staticbg.com/thumb/gallery/oaupload/banggood/images/EE/E7/471df405-2ec1-4479-b0f9-4158342efc20.jpg.webp,12.99,19.99,4.67,49,Economy ($10-25),True,35.02,Medium Discount (21-40%)
"Computers,Videos & Games",Computer Components,2022642.0,COOLLEO B40S DIG ARGB 4 Heat Pipes CPU Cooler Professional Digital Display Radiator TDP 200W CPU Air Cooler for LGA1700 AM4 AM5,https://www.banggood.com/COOLLEO-B40S-DIG-ARGB-4-Heat-Pipes-CPU-Cooler-Professional-Digital-Display-Radiator-TDP-200W-CPU-Air-Cooler-for-LGA1700-AM4-AM5-p-2022642.html?cur_warehouse=CN&ID=6329041&rmmds=CategoryComputersPop&trace_id=9b521763848964745,US$31.99,US$45.99,1,5.0,https://imgaz3.staticbg.com/thumb/gallery/oaupload/banggood/images/7B/F6/c2ccce51-9a54-4df1-aa49-673264e32f91.jpg.webp,31.99,45.99,5.0,1,Standard ($25-50),True,30.44,Medium Discount (21-40%)
"Computers,Videos & Games",Computer Components,1991081.0,External CD/DVD Drive USB 3.0 Type-C 6 in 1 DVD Drive Player Optical Drive With SD/TF & USB3.0 Slots Optical Drives For PC Laptop,https://www.banggood.com/External-CD-or-DVD-Drive-USB-3_0-Type-C-6-in-1-DVD-Drive-Player-Optical-Drive-With-SD-or-TF-and-USB3_0-Slots-Optical-Drives-For-PC-Laptop-p-1991081.html?cur_warehouse=CN&rmmds=CategoryComputersPop&trace_id=9b521763848964745,US$16.99,US$26.99,35,4.83,https://imgaz.staticbg.com/thumb/gallery/oaupload/banggood/images/A2/BD/1ea26444-9596-4279-9ff2-040b4c47941b.jpg.webp,16.99,26.99,4.83,35,Economy ($10-25),True,37.05,Medium Discount (21-40%)
"Computers,Videos & Games",Computer Components,2023076.0,COOLMOON 120mm CPU Fan RGB 6PIN Colorful Lamp 12CM Radiator Cooler Mute PC 5VDC 12VDC ARGB Hydraulics Bearings Ventilador Chassis Fans,https://www.banggood.com/COOLMOON-120mm-CPU-Fan-RGB-6PIN-Colorful-Lamp-12CM-Radiator-Cooler-Mute-PC-5VDC-12VDC-ARGB-Hydraulics-Bearings-Ventilador-Chassis-Fans-p-2023076.html?cur_warehouse=CN&ID=6329450&rmmds=CategoryComputersPop&trace_id=9b521763848964745,US$19.99,US$47.99,0,,https://imgaz1.staticbg.com/thumb/gallery/oaupload/banggood/images/F8/FA/972de506-056f-4625-8d47-3b8dc2b15542.jpg.webp,19.99,47.99,0.0,0,Economy ($10-25),True,58.35,Large Discount (41-60%)
"Computers,Videos & Games",Computer Components,1991080.0,External DVD Burner USB3.0 Type C Multi-function Recorder 4-in-1 CD player Driver TF/SD Interface for PC Notebook,https://www.banggood.com/External-DVD-Burner-USB3_0-Type-C-Multi-function-Recorder-4-in-1-CD-player-Driver-TF-or-SD-Interface-for-PC-Notebook-p-1991080.html?cur_warehouse=CN&rmmds=CategoryComputersPop&trace_id=9b521763848964745,US$19.99,US$29.99,7,5.0,https://imgaz1.staticbg.com/thumb/gallery/oaupload/banggood/images/5B/CE/07e16696-554f-4090-b67a-22a9fdf52522.jpg.webp,19.99,29.99,5.0,7,Economy ($10-25),True,33.34,Medium Discount (21-40%)
"Computers,Videos & Games",Computer Components,2023075.0,Aigo Z12 Computer Case Fan Reverse Ventoinha PC 120mm RGB Fan Cooler PWM CPU Cooling Fan 3Pin 5V ARGB 12CM Ventilador,https://www.banggood.com/Aigo-Z12-Computer-Case-Fan-Reverse-Ventoinha-PC-120mm-RGB-Fan-Cooler-PWM-CPU-Cooling-Fan-3Pin-5V-ARGB-12CM-Ventilador-p-2023075.html?cur_warehouse=CN&ID=6318420&rmmds=CategoryComputersPop&trace_id=9b521763848964745,US$18.99,US$25.99,0,,https://imgaz.staticbg.com/thumb/gallery/oaupload/banggood/images/1A/2E/293bfc70-3b93-4a67-81ad-4613de748c77.jpg.webp,18.99,25.99,0.0,0,Economy ($10-25),True,26.93,Medium Discount (21-40%)
"Computers,Videos & Games",Computer Components,2023646.0,Lenovo DB85 External CD/DVD Drive 2-in-1 Type-C+USB CD DVD RW Drive Player Optical Burner Drive Plug and Play for PC Laptop,https://www.banggood.com/Lenovo-DB85-External-CD-or-DVD-Drive-2-in-1-Type-C+USB-CD-DVD-RW-Drive-Player-Optical-Burner-Drive-Plug-and-Play-for-PC-Laptop-p-2023646.html?cur_warehouse=CN&ID=6287853&rmmds=CategoryComputersPop&trace_id=9b521763848964745,US$39.99,US$69.99,1,5.0,https://imgaz3.staticbg.com/thumb/gallery/oaupload/banggood/images/67/5C/fca7ba89-8f3a-4166-bb6e-5bc65edfa59d.jpg.webp,39.99,69.99,5.0,1,Standard ($25-50),True,42.86,Large Discount (41-60%)
"Computers,Videos & Games",Computer Components,2010468.0,7 in 1 External CD/DVD Drive CD Burner with 2 USB/Type-C Ports USB 3.0 Portable CD/DVD Burner 1 TF/SD Card Slots Optical Drives for Laptop PC DVD Burner,https://www.banggood.com/7-in-1-External-CD-or-DVD-Drive-CD-Burner-with-2-USB-or-Type-C-Ports-USB-3_0-Portable-CD-or-DVD-Burner-1-TF-or-SD-Card-Slots-Optical-Drives-for-Laptop-PC-DVD-Burner-p-2010468.html?cur_warehouse=CN&rmmds=CategoryComputersPop&trace_id=9b521763848964745,US$17.99,US$21.99,3,5.0,https://imgaz3.staticbg.com/thumb/gallery/oaupload/banggood/images/9E/D1/a69adc4d-a7a3-46d9-8827-1702ee35b445.jpg.webp,17.99,21.99,5.0,3,Economy ($10-25),True,18.19,Small Discount (1-20%)
"Computers,Videos & Games",Computer Components,1991088.0,External CD DVD Drive USB 3.0 Type-C CD DVD Writer With SD/TF USB Slots Optical Drive CD DVD Drives For Mac Laptop,https://www.banggood.com/External-CD-DVD-Drive-USB-3_0-Type-C-CD-DVD-Writer-With-SD-or-TF-USB-Slots-Optical-Drive-CD-DVD-Drives-For-Mac-Laptop-p-1991088.html?cur_warehouse=CN&rmmds=CategoryComputersPop&trace_id=9b521763848964745,US$22.99,US$26.99,0,,https://imgaz2.staticbg.com/thumb/gallery/oaupload/banggood/images/92/0A/197fc438-8d01-4043-bea8-230f3d392525.jpg.webp,22.99,26.99,0.0,0,Economy ($10-25),True,14.82,Small Discount (1-20%)
"Computers,Videos & Games",Computer Components,2017894.0,7 In1 USB 3.0 Type-C DVD CD ROM Disk Drive Player Burner Rewriter with SD Card Reader and USB Ports for Desktop Laptop,https://www.banggood.com/7-In1-USB-3_0-Type-C-DVD-CD-ROM-Disk-Drive-Player-Burner-Rewriter-with-SD-Card-Reader-and-USB-Ports-for-Desktop-Laptop-p-2017894.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryComputersPop&trace_id=9b521763848964745,US$18.99,US$26.99,1,5.0,https://imgaz1.staticbg.com/thumb/gallery/oaupload/banggood/images/56/38/a61c3964-e146-42b5-affe-02209e5e65b1.jpg.webp,18.99,26.99,5.0,1,Economy ($10-25),True,29.64,Medium Discount (21-40%)
"Computers,Videos & Games",Computer Components,1402554.0,10cm Large 4 Pin IDE to 5V 12V 3 Pin CPU Cooling Fan Power Adapter Cable for Water Pump,https://www.banggood.com/10cm-Large-4-Pin-IDE-to-5V-12V-3-Pin-CPU-Cooling-Fan-Power-Adapter-Cable-for-Water-Pump-p-1402554.html?cur_warehouse=CN&rmmds=CategoryComputersPop&trace_id=9b521763848964745,US$2.50,US$5.99,7,5.0,https://imgaz3.staticbg.com/thumb/gallery/oaupload/banggood/images/BC/7F/da1ebde0-6131-4c2a-a5ad-b60c812dfc91.JPG.webp,2.5,5.99,5.0,7,Budget (<$10),True,58.26,Large Discount (41-60%)
"Computers,Videos & Games",Computer Components,1936735.0,USB3.0 Type-C CD DVD External Optical Drive DVD-RW Player High Speed Data Transfer External Burner Writer Rewriter for Computer PC Laptop XD009,https://www.banggood.com/USB3_0-Type-C-CD-DVD-External-Optical-Drive-DVD-RW-Player-High-Speed-Data-Transfer-External-Burner-Writer-Rewriter-for-Computer-PC-Laptop-XD009-p-1936735.html?cur_warehouse=CN&rmmds=CategoryComputersPop&trace_id=9b521763848964745,US$19.99,US$49.99,13,4.69,https://imgaz1.staticbg.com/thumb/gallery/oaupload/banggood/images/AF/11/5ae3a9d0-7a2c-4b75-bd3f-9cec9ac7cd8d.jpg.webp,19.99,49.99,4.69,13,Economy ($10-25),True,60.01,Huge Discount (61%+)
"Computers,Videos & Games",Computer Components,2035755.0,MM404 Mac/Mini Computer Host Aluminum Alloy Protective Shell Heat Dissipation Shockproof Cover Chassis for Mac/Mini,https://www.banggood.com/MM404-Mac-or-Mini-Computer-Host-Aluminum-Alloy-Protective-Shell-Heat-Dissipation-Shockproof-Cover-Chassis-for-Mac-or-Mini-p-2035755.html?cur_warehouse=CN&ID=6287853&rmmds=CategoryComputersPop&trace_id=9b521763848964745,US$16.99,US$25.99,0,,https://imgaz.staticbg.com/thumb/gallery/oaupload/banggood/images/20/75/f8510eaa-7da1-46ed-b8cd-c4b6a6e2c957.jpg.webp,16.99,25.99,0.0,0,Economy ($10-25),True,34.63,Medium Discount (21-40%)
"Computers,Videos & Games",Computer Components,2037339.0,Cooler Master I30 CPU Cooler Radiator 95mm Quiet Fan Air Cooler for intel LGA115X LGA1200 Socket Dedicated Radiator,https://www.banggood.com/Cooler-Master-I30-CPU-Cooler-Radiator-95mm-Quiet-Fan-Air-Cooler-for-intel-LGA115X-LGA1200-Socket-Dedicated-Radiator-p-2037339.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryComputersPop&trace_id=9b521763848964745,US$8.99,US$15.99,0,,https://imgaz3.staticbg.com/thumb/gallery/oaupload/banggood/images/8F/25/ed021dbf-5dd7-4d68-bb17-901354c2f9cd.jpg.webp,8.99,15.99,0.0,0,Budget (<$10),True,43.78,Large Discount (41-60%)
"Computers,Videos & Games",Computer Components,2042872.0,PCIe to SATA3.0 Expansion Card 10 Port 6Gbps PCI-E3.0 4X Interface ASM1166 Hot Swap for PC Storage Upgrade Win10 Linux Compatible,https://www.banggood.com/PCIe-to-SATA3_0-Expansion-Card-10-Port-6Gbps-PCI-E3_0-4X-Interface-ASM1166-Hot-Swap-for-PC-Storage-Upgrade-Win10-Linux-Compatible-p-2042872.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryComputersPop&trace_id=9b521763848964745,US$35.99,US$45.99,0,,https://imgaz.staticbg.com/thumb/gallery/oaupload/banggood/images/61/0B/33bb9a92-421e-4ff2-84eb-0087ff3d8763.jpg.webp,35.99,45.99,0.0,0,Standard ($25-50),True,21.74,Medium Discount (21-40%)
"Computers,Videos & Games",Computer Components,2042873.0,PH492-4W PCIe4 0 X16 to Oculink SFF-8612 Extension Card 4 Port Bifurcation Support for U.2 SSD External GPU High Bandwidth 64Gbps PCIe Gen4 Expansion Card,https://www.banggood.com/PH492-4W-PCIe4-0-X16-to-Oculink-SFF-8612-Extension-Card-4-Port-Bifurcation-Support-for-U_2-SSD-External-GPU-High-Bandwidth-64Gbps-PCIe-Gen4-Expansion-Card-p-2042873.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryComputersPop&trace_id=9b521763848964745,US$34.99,US$43.99,0,,https://imgaz1.staticbg.com/thumb/gallery/oaupload/banggood/images/A8/EE/ae80c006-420a-4ec3-b38a-608349d1117c.jpg.webp,34.99,43.99,0.0,0,Standard ($25-50),True,20.46,Medium Discount (21-40%)
